;brain ID;slice ID;DS_biratu;lesionSize_x;DS_sw_mean;lesionSize_y;DS_sw_blob;lesionSize;diff_swmean;diff_swblob;diff_sw
7375;117;65;0.843587842846553;small;0.9433465085639;small;0.9433465085639;small;-0.09975866571734704;-0.09975866571734704;0.0
7376;117;66;0.8419512195121951;small;0.9259757738896366;small;0.9259757738896366;small;-0.0840245543774415;-0.0840245543774415;0.0
7377;117;67;0.944;small;0.9400437636761488;small;0.9400437636761488;small;0.0039562363238511145;0.0039562363238511145;0.0
7378;117;68;0.9529015979814972;small;0.9538594221647262;small;0.9538594221647262;small;-0.0009578241832289836;-0.0009578241832289836;0.0
7379;117;69;0.9475908706677938;small;0.9485140226035998;small;0.9485140226035998;small;-0.0009231519358060547;-0.0009231519358060547;0.0
7380;117;70;0.9000925069380203;small;0.8574209245742093;small;0.8574209245742093;small;0.04267158236381108;0.04267158236381108;0.0
7381;117;71;0.9240622140896616;small;0.8544647261963493;small;0.8544647261963493;small;0.06959748789331233;0.06959748789331233;0.0
7382;117;72;0.9440145653163404;small;0.8957828405235094;small;0.8957828405235094;small;0.048231724792831;0.048231724792831;0.0
7383;117;73;0.9495495495495496;small;0.9393548387096774;small;0.9393548387096774;small;0.010194710839872223;0.010194710839872223;0.0
7384;117;74;0.9357236554438128;small;0.8880233690360273;small;0.8880233690360273;small;0.04770028640778545;0.04770028640778545;0.0
7385;117;75;0.9048559020923804;small;0.8191435768261964;small;0.8191435768261964;small;0.085712325266184;0.085712325266184;0.0
7386;117;76;0.9427127211457456;small;0.936244541484716;small;0.936244541484716;small;0.006468179661029527;0.006468179661029527;0.0
7387;117;77;0.9547008547008548;small;0.7350886620096723;small;0.7350886620096723;small;0.21961219269118248;0.21961219269118248;0.0
7388;117;78;0.9321340964840557;small;0.9197278911564626;small;0.9197278911564626;small;0.012406205327593067;0.012406205327593067;0.0
7389;117;79;0.9228687415426252;small;0.9229480737018424;small;0.9229480737018424;small;-7.933215921718251e-05;-7.933215921718251e-05;0.0
7390;117;80;0.8685604236880116;small;0.7784743991640544;small;0.7784743991640544;small;0.0900860245239572;0.0900860245239572;0.0
7391;117;81;0.9293172690763052;small;0.9354047424366312;small;0.9354047424366312;small;-0.006087473360326001;-0.006087473360326001;0.0
7392;117;82;0.9220235831114492;small;0.9212717638152914;small;0.9212717638152914;small;0.0007518192961577519;0.0007518192961577519;0.0
7393;117;83;0.9536891679748822;small;0.949074074074074;small;0.949074074074074;small;0.004615093900808276;0.004615093900808276;0.0
7394;117;84;0.9570599613152804;small;0.9318089015924867;small;0.9318089015924867;small;0.025251059722793623;0.025251059722793623;0.0
7395;117;85;0.9683809523809525;medium;0.9576333089846604;medium;0.9576333089846604;medium;0.010747643396292084;0.010747643396292084;0.0
7396;117;86;0.9674637397099176;small;0.9469453376205788;small;0.9469453376205788;small;0.02051840208933886;0.02051840208933886;0.0
7397;117;87;0.9542857142857144;small;0.9124893797790994;small;0.9124893797790994;small;0.04179633450661502;0.04179633450661502;0.0
7398;117;88;0.9672;small;0.9153976311336718;small;0.9153976311336718;small;0.05180236886632816;0.05180236886632816;0.0
7399;117;89;0.9374212515749684;small;0.93113645965357;small;0.93113645965357;small;0.006284791921398414;0.006284791921398414;0.0
7400;117;90;0.9314950452391212;small;0.9388104407359864;small;0.9388104407359864;small;-0.007315395496865218;-0.007315395496865218;0.0
7401;117;91;0.9331562638335548;small;0.936451897616946;small;0.936451897616946;small;-0.003295633783391261;-0.003295633783391261;0.0
7402;117;92;0.9271644525881814;small;0.9470377019748654;small;0.9470377019748654;small;-0.019873249386684;-0.019873249386684;0.0
7403;117;93;0.9316239316239316;small;0.9446529080675422;small;0.9446529080675422;small;-0.013028976443610563;-0.013028976443610563;0.0
7404;117;94;0.970532319391635;small;0.9263895843765648;small;0.9263895843765648;small;0.044142735015070156;0.044142735015070156;0.0
7405;117;95;0.9766970618034448;small;0.9360341151385928;small;0.9360341151385928;small;0.04066294666485204;0.04066294666485204;0.0
7406;117;96;0.9804336329984136;small;0.92756878158338;small;0.92756878158338;small;0.05286485141503361;0.05286485141503361;0.0
7407;117;97;0.9759036144578314;small;0.919553728714034;small;0.919553728714034;small;0.0563498857437974;0.0563498857437974;0.0
7408;117;98;0.9735760422783324;small;0.9513247073321012;small;0.9513247073321012;small;0.022251334946231216;0.022251334946231216;0.0
7409;117;99;0.9605263157894736;small;0.9322268326417704;small;0.9322268326417704;small;0.02829948314770314;0.02829948314770314;0.0
7410;117;100;0.914131169709263;small;0.921092564491654;small;0.921092564491654;small;-0.006961394782390995;-0.006961394782390995;0.0
7411;117;101;0.7591836734693878;small;0.9208992506244796;small;0.9208992506244796;small;-0.16171557715509188;-0.16171557715509188;0.0
7412;117;102;0.5151515151515151;tiny;0.8253588516746412;tiny;0.8253588516746412;tiny;-0.31020733652312604;-0.31020733652312604;0.0
7413;117;103;0.5815899581589958;tiny;0.6792452830188679;tiny;0.6792452830188679;tiny;-0.09765532485987205;-0.09765532485987205;0.0
7414;117;104;0.851963746223565;tiny;0.8369230769230769;tiny;0.8369230769230769;tiny;0.015040669300488085;0.015040669300488085;0.0
7415;117;105;0.743421052631579;tiny;0.960698689956332;tiny;0.960698689956332;tiny;-0.21727763732475303;-0.21727763732475303;0.0
7416;117;106;0.010644474550029;tiny;0.8095238095238095;tiny;0.8095238095238095;tiny;-0.7988793349737805;-0.7988793349737805;0.0
7417;117;107;0.0058018312029734;tiny;0.5609756097560976;tiny;0.5609756097560976;tiny;-0.5551737785531242;-0.5551737785531242;0.0
7418;117;108;0.0030672079386558;tiny;0.0036877688998156;tiny;0.0036877688998156;tiny;-0.0006205609611598002;-0.0006205609611598002;0.0
7419;118;27;0.0;;0.1598173515981735;tiny;0.1598173515981735;tiny;-0.1598173515981735;-0.1598173515981735;0.0
7420;118;28;0.0;;0.471578947368421;tiny;0.471578947368421;tiny;-0.471578947368421;-0.471578947368421;0.0
7421;118;29;0.0;;0.5296052631578947;tiny;0.5296052631578947;tiny;-0.5296052631578947;-0.5296052631578947;0.0
7422;118;30;0.0;;0.5496009122006842;tiny;0.5496009122006842;tiny;-0.5496009122006842;-0.5496009122006842;0.0
7423;118;31;0.0;;0.6792809839167455;tiny;0.6792809839167455;tiny;-0.6792809839167455;-0.6792809839167455;0.0
7424;118;32;0.0;;0.657917760279965;tiny;0.657917760279965;tiny;-0.657917760279965;-0.657917760279965;0.0
7425;118;33;0.0;;0.6177669111654441;tiny;0.6177669111654441;tiny;-0.6177669111654441;-0.6177669111654441;0.0
7426;118;34;0.6862589356632248;tiny;0.6939759036144578;tiny;0.6939759036144578;tiny;-0.007716967951233;-0.007716967951233;0.0
7427;118;35;0.6709470304975923;tiny;0.7228496959165943;tiny;0.7228496959165943;tiny;-0.051902665419002014;-0.051902665419002014;0.0
7428;118;36;0.6763540290620872;tiny;0.7574850299401198;tiny;0.7574850299401198;tiny;-0.0811310008780326;-0.0811310008780326;0.0
7429;118;37;0.618531889290012;tiny;0.7753960857409133;tiny;0.7753960857409133;tiny;-0.15686419645090133;-0.15686419645090133;0.0
7430;118;38;0.7414880201765448;small;0.8041958041958042;small;0.8041958041958042;small;-0.06270778401925936;-0.06270778401925936;0.0
7431;118;39;0.6597724922440538;small;0.6798082045817795;small;0.6798082045817795;small;-0.02003571233772572;-0.02003571233772572;0.0
7432;118;40;0.26;small;0.2967621709760074;small;0.2967621709760074;small;-0.03676217097600737;-0.03676217097600737;0.0
7433;118;41;0.285299606054323;small;0.2787117682803322;small;0.2787117682803322;small;0.006587837773990801;0.006587837773990801;0.0
