;DS;OF;EF;IoU;Sn;Sp;Acc;AO;FPR;FNR;MA;MAPE;Rerr;MAPE2;Rerr2;PSNR;PSNR2;PSNR3
layer: 92;0.16250550279856613;0.46441409058231486;4.2512580877066855;0.08843863371894038;0.46441409058231486;0.0;0.08843863371894038;0.08843863371894038;1.0;0.5355859094176851;0.9115613662810597;3.7156721782890005;0.7075775207064139;19.168943206326382;0.9258333333333333;0.09852381484250827;0.4021408933468179;-48.99184246499197
layer: 93;0.0;0.0;3.317577030812325;0.0;0.0;0.18508643674206587;0.14858799972381412;0.0;0.8149135632579341;1.0;0.8514120002761859;2.317577030812325;0.4570185734999655;17.41456582633053;0.8634722222222222;0.1653659758417471;0.6986023292679321;-49.316065974612464
layer: 94;0.17465361637218763;0.4708704592186429;3.9211788896504456;0.09568245125348189;0.4708704592186429;0.0;0.09568245125348189;0.09568245125348189;1.0;0.5291295407813571;0.9043175487465182;3.3920493488690884;0.6892757660167131;18.210418094585332;0.9225347222222222;0.10485295160454006;0.4367904136954439;-49.07469865703106
layer: 95;0.28428536996866716;0.7913451861791345;3.7759141227775914;0.16569502001826228;0.7913451861791345;0.0010649627263045794;0.16639764193978523;0.16569502001826228;0.9989350372736954;0.20865481382086548;0.8336023580602148;3.567259308956726;0.7462979858235665;3.567259308956726;0.18461805555555555;6.856791624822092;0.7904106552836698;-47.904498425865654
layer: 96;0.23985470941883769;0.632221855397821;3.6394849785407724;0.13626983562228706;0.632221855397821;0.0;0.13626983562228706;0.13626983562228706;1.0;0.36777814460217895;0.863730164377713;3.2717068339385937;0.7051875044474489;17.64839881148894;0.9280729166666667;0.14684259426354898;0.636219131056988;-48.40354647983672
layer: 97;0.25758614243878125;0.6741682974559687;3.5603392041748205;0.14783292805035045;0.6741682974559687;0.0;0.14783292805035045;0.14783292805035045;1.0;0.3258317025440313;0.8521670719496496;3.234507501630789;0.7092690602202832;17.46086105675147;0.9294270833333333;0.15871347889544568;0.6947525111051418;-48.15662743936994
layer: 98;0.28395675406983967;0.7347266881028939;3.440192926045016;0.16547179375769425;0.7347266881028939;0.002145122178698004;0.16685945633314053;0.16547179375769425;0.997854877821302;0.2652733118971061;0.8331405436668594;3.17491961414791;0.7138519375361481;3.17491961414791;0.17142361111111112;6.988192338148367;0.7928173065749087;-47.81633190312132
layer: 99;0.27161743310772346;0.684193753983429;3.3537284894837476;0.15715122236861367;0.684193753983429;0.0;0.15715122236861367;0.15715122236861367;1.0;0.3158062460165711;0.8428487776313863;3.0379222434671767;0.697774849948763;3.0379222434671767;0.16550347222222223;6.991585411229622;0.7425033869853648;-47.92992286365848
layer: 100;0.3586900464156782;0.8862695125836254;3.055431666135712;0.2185388845247447;0.8862695125836254;0.07378078223080638;0.2627834593152512;0.2185388845247447;0.9262192177691936;0.11373048741637465;0.7372165406847487;2.9417011787193372;0.6843041351711872;2.9417011787193372;0.1603125;7.626867068253137;1.3240492922137748;-46.81426155749377
layer: 101;0.2835234229009601;0.7138221933809215;3.3215444516547694;0.16517756588332458;0.7138221933809215;0.0018525741029641186;0.16636677162992952;0.16517756588332458;0.9981474258970359;0.28617780661907855;0.8336332283700705;3.0353666450356913;0.7013795171689908;3.0353666450356913;0.16241319444444444;7.143567531925243;0.7902498285194659;-47.665189414284086
layer: 102;0.28841268807399206;0.7292490118577075;3.327733860342556;0.16850597457949615;0.7292490118577075;0.0012850929221035982;0.1693278588807786;0.16850597457949615;0.9987149070778965;0.2707509881422925;0.8306721411192214;3.0569828722002637;0.7056721411192214;3.0569828722002637;0.16112847222222224;7.220010377807526;0.8057035455351579;-47.51253398993918
